version: 4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
,,2,"<div><span class=""fs-equation"">`已知 $f\left(x\right)=\frac{2x-3}{3x+1}$ ，求 $f\left(x\right)$ 的定義域 $D_{f}$ 和 $f\left(x\right)$ 的值域 $R_{f}$`</span></div>",1,"Since $f\left(x\right)=\frac{2x-3}{3x+1}=\frac{2}{3} - \frac{11}{3} \cdot\frac{1}{3x+1}$ and the range of $\frac{1}{3x+1}$ is $\left\{y\in \mathbb{R}\mid y\ne 0\right\}$, we have $R_{f} =\left\{y\in \mathbb{R}\mid y\ne \frac{2}{3} \right\}$ .",2,"<div><span class=""fs-equation"">`$D_{f} =\left\{x\in \mathbb{R}\mid x\ne -\frac{1}{3} \right\}$`</span></div>","<div><span class=""fs-equation"">`$D_{f} =\left\{x\in \mathbb{R}\mid x\ne -\frac{2}{3} \right\}$`</span></div>","<div><span class=""fs-equation"">`$D_{f} =\left\{x\in \mathbb{R}\mid x\ne \frac{2}{3} \right\}$`</span></div>","<div><span class=""fs-equation"">`$D_{f} =\left\{x\in \mathbb{R}\mid x\ne \frac{1}{3} \right\}$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知$y=x^{\frac{1}{x-1} }$ ，其定義域為何?`</span></div>",4,​,2,"<div><span class=""fs-equation"">` $\left\{x\ne 1,\; x\geq0\right\}$`</span></div>","<div><span class=""fs-equation"">` $\left\{x\ne 0,\; x>0\right\}$`</span></div>","<div><span class=""fs-equation"">` $\left\{x\ne 0,\; x\geq0\right\}$`</span></div>","<div><span class=""fs-equation"">` $\left\{x\ne 1,\; x>0\right\}$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知$f\left(x+1\right)=x^{2} +3x+3$ ，則$f\left(x\right)$為何?`</span></div>",1,​,2,"<div><span class=""fs-equation"">`$x^{2} +x+1$`</span></div>","<div><span class=""fs-equation"">`$x^{2} +2x+1$`</span></div>","<div><span class=""fs-equation"">`$x^{2} +x+2$`</span></div>","<div><span class=""fs-equation"">`$x^{2} +x$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`求$\sqrt{x-1} >x-3$之解集合區間為何？`</span></div>",4,​,2,"<div><span class=""fs-equation"">`$(2,5)$`</span></div>","<div><span class=""fs-equation"">`$[3,5)$`</span></div>","<div><span class=""fs-equation"">`$[1,3]$`</span></div>","<div><span class=""fs-equation"">`[1,5)`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`無限循環小數$0.9999\cdots$ 為`</span></div>",3,已知 $\frac{1}{3} = 0.3333 \dots$，,1,"<div><span class=""fs-equation"">`$>1$`</span></div>","<div><span class=""fs-equation"">`$<1$`</span></div>","<div><span class=""fs-equation"">`$=1$`</span></div>","<div><span class=""fs-equation"">`以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`(阿基米德墓碑銘)若欲於一正圓柱體內，內接一半徑為$r$之球，試求此正圓柱體與內接球體之體積比，與表面積比。`</span></div>",1,$\frac{\mathit{Vcylinder}}{\mathit{Vsphere}} = \frac{3}{2}$ ，$\frac{\mathit{Scylinder}}{\mathit{Ssphere}} = \frac{3}{2}$,2,"<div><span class=""fs-equation"">`$\frac{3}{2}$`</span></div>","<div><span class=""fs-equation"">`$\frac{3}{4}$`</span></div>","<div><span class=""fs-equation"">`$\frac{4}{3}$`</span></div>","<div><span class=""fs-equation"">`none`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知$f\left(x\right)=\left\{\begin{array}{c} {1;\quad x>0} \\ {0;\quad x\le 0} \end{array}\right.$ ，$g\left(x\right)=\left\{\begin{array}{c} {0;\quad x>0} \\ {1;\quad x\le 0} \end{array}\right.$，則$f\left(g\left(x\right)\right)$為`</span></div>",2,已知$u=g\left(x\right)=\left\{\begin{array}{c} {0;\quad x>0} \\ {1;\quad x\le 0} \end{array}\right.$ 及 $f\left(x\right)=\left\{\begin{array}{c} {1;\quad x>0} \\ {0;\quad x\le 0} \end{array}\right.$ ，,2,"<div><span class=""fs-equation"">` $f\left(x\right)$`</span></div>","<div><span class=""fs-equation"">` $g\left(x\right)$`</span></div>","<div><span class=""fs-equation"">`$1$`</span></div>","<div><span class=""fs-equation"">`以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知$f\left(x\right)=\frac{1}{2} \left(x+\left|x\right|\right)$；$g\left(x\right)=\left\{\begin{array}{c} {1;\quad 1<x} \\ {2;\quad 0\le x\le 1} \\ {3;\quad x<0} \end{array}\right.$ ，求 $f\left(g\left(x\right)\right)$等於`</span></div>",2,利用絕對值特性，得$f\left(x\right)= \frac{1}{2}(x+\left| x \right|)=\left\{\begin{array}{c} {x;\quad x\geqslant 0} \\ {0;\quad x<0} \end{array}\right.$ ，,3,"<div><span class=""fs-equation"">`$f\left(x\right)$`</span></div>","<div><span class=""fs-equation"">`$g\left(x\right)$`</span></div>","<div><span class=""fs-equation"">`$\left\{\begin{array}{c} {x;\quad 1<x} \\ {-x;\quad 0\le x\le 1} \\ {0;\quad x<0} \end{array}\right.$`</span></div>","<div><span class=""fs-equation"">`以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知$f\left(x\right)=\frac{x}{1-x}$ ，則$f\left(f\left(x\right)\right)$為`</span></div>",3,已知$f\left(x\right)=\frac{x}{1-x}$ ，,2,"<div><span class=""fs-equation"">` $\frac{1-x}{x+1}$`</span></div>","<div><span class=""fs-equation"">`$\frac{1}{1-2x}$`</span></div>","<div><span class=""fs-equation"">`$\frac{x}{1-2x}$`</span></div>","<div><span class=""fs-equation"">`以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`For $f\left(x\right)=2x-3$ and $g\left(x\right)=\cos x$ ，find each composite function  $g\left(f\left(x\right)\right)=?$`</span></div>",2, $g\left(f\left(x\right)\right)=\cos \left(2x-3\right)$,1,"<div><span class=""fs-equation"">`$2\cos x-3$`</span></div>","<div><span class=""fs-equation"">`$\cos \left(2x-3\right)$`</span></div>","<div><span class=""fs-equation"">` $2\cos \left(x-3\right)$ `</span></div>","<div><span class=""fs-equation"">`以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`For $f\left(x\right)=2x-3$ and $g\left(x\right)=\cos x$ ，find each composite function  $f\left(g\left(x\right)\right)=?$`</span></div>",2,$f\left(g\left(x\right)\right)=2\cos x-3$,1,"<div><span class=""fs-equation"">`$2\cos x-3$`</span></div>","<div><span class=""fs-equation"">` $\cos \left(2x-3\right)$`</span></div>","<div><span class=""fs-equation"">`$2\cos \left(x-3\right)$`</span></div>","<div><span class=""fs-equation"">`以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知$f\left(x\right)=\sqrt{x^{2} -x^{3} }$ 的定義域為`</span></div>",1,"根號內不可為負，故$x^{2}-x^{3}=x^{2}\left(1-x\right)\ge0$，即$D_{f}= \left(-\infty ,1\right]$ 。",2,"<div><span class=""fs-equation"">` $x\in \left(-\infty ,1\right]$`</span></div>","<div><span class=""fs-equation"">`$x\in \left(-\infty ,0\right]$`</span></div>","<div><span class=""fs-equation"">`$x\in \left(-\infty ,-1\right)$`</span></div>","<div><span class=""fs-equation"">`$\left[1,\infty \right)$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知$f\left(x\right)=\frac{2x-3}{3x+1}$ 的定義域`</span></div>",1,​,2,"<div><span class=""fs-equation"">`$\left\{x\in R,\; \; x\ne -\frac{1}{3} \right\}$`</span></div>","<div><span class=""fs-equation"">`$\left\{x\in R\right\}$`</span></div>","<div><span class=""fs-equation"">` $\left[-\frac{1}{3} ,\infty \right)$`</span></div>","<div><span class=""fs-equation"">`以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
,,3,"<div><span class=""fs-equation"">`Which of the following definite integrals are correct?`</span></div>",,​,1,"<div><span class=""fs-equation"">`$\int_0^\pi x \sin x dx = \pi$`</span></div>","<div><span class=""fs-equation"">`$\int_0^{\pi/2} x \sin x dx = 1$`</span></div>","<div><span class=""fs-equation"">`$\int_0^\pi x^2 \sin x dx = \pi^2-4$`</span></div>","<div><span class=""fs-equation"">`$\int_0^{\pi/2} \sin^{-1} x dx = \frac{\pi}{2}$`</span></div>",,,,,,,,,,,,,,,,,0
,,1,"<div><span class=""fs-equation"">`$\int _{-\infty }^{\infty }xdx =0$對否？`</span></div>",1,​,2,,,,,,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`Find the volume of a circular cone of height h and base radius r.![範例圖.png](/api/upload-pics/60c1a53080b4d6e1280f49fa/162385377052681746.png)`</span></div>",1,​,3,"<div><span class=""fs-equation"">`$\frac{\pi r^2 h}{3}$`</span></div>","<div><span class=""fs-equation"">`$\frac{\pi r^2 h}{2}$`</span></div>","<div><span class=""fs-equation"">`$\frac{\pi r h}{3}$`</span></div>","<div><span class=""fs-equation"">`$\frac{\pi  h}{3}$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`有限小數$5.125$ 為`</span></div>",3,​,1,"<div><span class=""fs-equation"">`$\frac{43}{8}$`</span></div>","<div><span class=""fs-equation"">`$\frac{5125}{1000}$`</span></div>","<div><span class=""fs-equation"">` $\frac{41}{8}$ `</span></div>","<div><span class=""fs-equation"">` 以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知$f\left(x\right)=\left\{\begin{array}{c} {1+x;\quad x<0} \\ {1;\quad x\ge 0} \end{array}\right.$ ，則$f\left(f\left(x\right)\right)$為`</span></div>",1,​,3,"<div><span class=""fs-equation"">` $f\left(f\left(x\right)\right)=\left\{\begin{array}{c} {2+x;\quad x<-1} \\ {1;\quad x\ge -1} \end{array}\right.$`</span></div>","<div><span class=""fs-equation"">`$f\left(f\left(x\right)\right)=\left\{\begin{array}{c} {2+x;\quad x<1} \\ {1;\quad x\ge 1} \end{array}\right.$`</span></div>","<div><span class=""fs-equation"">` $f\left(f\left(x\right)\right)=\left\{\begin{array}{c} {2-x;\quad x<-1} \\ {1;\quad x\ge -1} \end{array}\right.$`</span></div>","<div><span class=""fs-equation"">` $0$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`.求$\sqrt{x-1} >x-3$之解集合為`</span></div>",4,​,2,"<div><span class=""fs-equation"">`$\left(2,5\right)$`</span></div>","<div><span class=""fs-equation"">` $\left[3,5\right)$`</span></div>","<div><span class=""fs-equation"">`$\left[1,3\right]$`</span></div>","<div><span class=""fs-equation"">`$\left[1,5\right)$`</span></div>",,,,,,,,,,,,,,,,,0
,,3,"<div><span class=""fs-equation"">`可能有函數的圖形對稱於`</span></div>",,$y=0$ 這個函數同時滿足所有選項的對稱性,1,"<div><span class=""fs-equation"">` $x=0$`</span></div>","<div><span class=""fs-equation"">`$y=0$ `</span></div>","<div><span class=""fs-equation"">`原點`</span></div>","<div><span class=""fs-equation"">`  $x=1$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">` 已知$\left|x+2\right|+\left|x-2\right|\le 12$，$x\in R$，此不等式可簡化為$a\le x\le b$，其中$a,b,\in R$，則`</span></div>",3,​,2,"<div><span class=""fs-equation"">`$a=-4$，$b=-4$`</span></div>","<div><span class=""fs-equation"">`$a=4$，$b=8$`</span></div>","<div><span class=""fs-equation"">`$a=-6$，$b=6$ `</span></div>","<div><span class=""fs-equation"">` $a=6$，$b=8$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`下列函數的圖形，何者對稱於原點 $\left(0,0\right)$ ？`</span></div>",1,​,1,"<div><span class=""fs-equation"">`$y=2x^{3} -x$ `</span></div>","<div><span class=""fs-equation"">`$x^{2} -y=3$`</span></div>","<div><span class=""fs-equation"">`$y^{2} =x^{3} -4x$`</span></div>","<div><span class=""fs-equation"">` $x^{2} y-x^{2} +4y=0$`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`已知 $f\left(x\right)=\frac{1}{\sqrt{x} }$ 和 $g\left(x\right)=2x+3$，求 $\left(f\circ g\right)\left(x\right)$之定義域`</span></div>",4,​,2,"<div><span class=""fs-equation"">` $x\ge -\frac{3}{2}$`</span></div>","<div><span class=""fs-equation"">`$x>0$`</span></div>","<div><span class=""fs-equation"">`$x\le -\frac{2}{3}$`</span></div>","<div><span class=""fs-equation"">` $x>-\frac{3}{2}$ `</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`.若$f\left(x\right)=\left\{\begin{array}{c} {x^{3} +1,\quad x\le 0} \\ {2+x,\quad 0<x<2} \\ {3,\quad x\ge 2} \end{array}\right.$，則 $f\left(f\left(0\right)\right)+f\left(f\left(2\right)\right)$=?`</span></div>",3,​,3,"<div><span class=""fs-equation"">`2`</span></div>","<div><span class=""fs-equation"">`4`</span></div>","<div><span class=""fs-equation"">`6`</span></div>","<div><span class=""fs-equation"">`8`</span></div>",,,,,,,,,,,,,,,,,0
,,2,"<div><span class=""fs-equation"">`.已知$f\left(x\right)=\frac{x}{1-x}$ ，則$f\left(f\left(x\right)\right)$為`</span></div>",3,​,3,"<div><span class=""fs-equation"">`$\frac{1-x}{x+1}$`</span></div>","<div><span class=""fs-equation"">` $\frac{1}{1-2x}$ `</span></div>","<div><span class=""fs-equation"">`$\frac{x}{1-2x}$`</span></div>","<div><span class=""fs-equation"">`以上皆非`</span></div>",,,,,,,,,,,,,,,,,0
